,Team,Actual_Score,Year,Predicted_Score
695,SAS,1.0,2019,1.4764292659069298
702,LAL,0.0,2019,1.4344438625462788
706,NOP,0.0,2019,1.2961671936064763
689,BRK,1.0,2019,1.2258206319992209
692,LAC,1.0,2019,1.203900450497452
701,DAL,0.0,2019,1.0238789212618227
690,DET,1.0,2019,0.9958022385602363
698,CHO,0.0,2019,0.8434018855842291
710,WAS,0.0,2019,0.7290534798699768
709,SAC,0.0,2019,0.722571604453712
705,MIN,0.0,2019,0.3601439987089485
703,MEM,0.0,2019,0.3008626775895751
697,ATL,0.0,2019,-0.20605041631513288
699,CHI,0.0,2019,-1.337396178387872
707,NYK,0.0,2019,-1.386339617446227
708,PHO,0.0,2019,-1.4995198051016927
700,CLE,0.0,2019,-2.018410719601151
717,MIL,2.0,2020,5.166494804970567
718,TOR,2.0,2020,3.285012654870828
711,LAL,10.0,2020,3.227245225189199
713,BOS,4.0,2020,3.176129826601499
716,LAC,2.0,2020,2.9137814377345115
720,DAL,1.0,2020,2.6190100230429727
721,IND,1.0,2020,2.3244206014637516
712,MIA,7.0,2020,2.3123643324586034
726,UTA,1.0,2020,2.270921039021379
724,PHI,1.0,2020,2.208558061127524
715,HOU,2.0,2020,2.160721228437216
722,OKC,1.0,2020,1.7861451770896686
714,DEN,4.0,2020,1.5628942364499683
719,BRK,1.0,2020,1.4861969087786917
733,MEM,0.0,2020,1.4276930244214916
737,PHO,0.0,2020,1.1546329108510447
723,ORL,1.0,2020,1.0161160048178695
731,DET,0.0,2020,0.9144311895277656
729,CHI,0.0,2020,0.867960499295503
735,NOP,0.0,2020,0.6933519346690029
725,POR,1.0,2020,0.6411097303687481
739,SAS,0.0,2020,0.484190195971614
738,SAC,0.0,2020,0.18626629791425445
740,WAS,0.0,2020,-0.010709832583678691
734,MIN,0.0,2020,-0.13192960838828283
736,NYK,0.0,2020,-0.5157788539217825
728,CHO,0.0,2020,-0.5363243097714425
730,CLE,0.0,2020,-0.8306998223876816
727,ATL,0.0,2020,-0.9804350501019778
732,GSW,0.0,2020,-1.4710023199791928
748,UTA,2.0,2021,4.416354106538994
741,MIL,10.0,2021,3.3729043105335332
747,PHI,2.0,2021,3.1978613006257675
745,BRK,2.0,2021,3.165543437569469
744,LAC,4.0,2021,3.1564415670464356
742,PHO,7.0,2021,2.972225006553998
746,DEN,2.0,2021,2.6294509198173897
751,LAL,1.0,2021,2.412015605325746
750,DAL,1.0,2021,2.143925816147192
761,GSW,0.0,2021,2.1386026651099828
743,ATL,4.0,2021,2.076828247309085
749,BOS,1.0,2021,1.8182369087425976
753,MIA,1.0,2021,1.784285734584363
754,NYK,1.0,2021,1.7166205254417186
752,MEM,1.0,2021,1.6827042103299523
763,IND,0.0,2021,1.6802936697738802
755,POR,1.0,2021,1.4552122880934466
758,CHI,0.0,2021,1.4396374075021332
765,NOP,0.0,2021,1.386717389386684
770,TOR,0.0,2021,1.197666949907658
757,CHO,0.0,2021,1.114769874178797
756,WAS,1.0,2021,0.7233379373479242
768,SAC,0.0,2021,0.6863498423836514
769,SAS,0.0,2021,0.4557102538188168
760,DET,0.0,2021,0.2350366120092661
764,MIN,0.0,2021,-0.287552934768924
762,HOU,0.0,2021,-0.5760802487388325
759,CLE,0.0,2021,-0.8828351112635611
766,OKC,0.0,2021,-1.3909377305677602
767,ORL,0.0,2021,-1.4939604803078237
778,PHO,2.0,2022,3.9992362535139003
786,UTA,1.0,2022,3.7635375335725545
772,BOS,7.0,2022,3.751974421733923
771,GSW,10.0,2022,3.4695397225235602
775,MEM,2.0,2022,3.1343315036998867
788,CLE,0.0,2022,2.5629472654654393
782,DEN,1.0,2022,2.505940137804278
774,MIA,4.0,2022,2.5045131278659234
773,DAL,4.0,2022,2.49275882684283
776,MIL,2.0,2022,2.4617424881393113
777,PHI,2.0,2022,2.204050020336326
783,MIN,1.0,2022,2.1048848555274855
780,BRK,1.0,2022,1.9450665564235206
779,ATL,1.0,2022,1.7921719784032326
792,LAC,0.0,2022,1.5939833942475874
799,SAS,0.0,2022,1.5417299971811518
787,CHO,0.0,2022,1.443565785686274
785,TOR,1.0,2022,1.4202033031048482
781,CHI,1.0,2022,1.3428208912933868
794,NYK,0.0,2022,1.147256980217541
784,NOP,1.0,2022,1.0848820280302247
800,WAS,0.0,2022,0.812322855342161
793,LAL,0.0,2022,0.638847645760059
791,IND,0.0,2022,0.3655699671987974
798,SAC,0.0,2022,-0.06336659007144038
790,HOU,0.0,2022,-0.5427597381667107
795,OKC,0.0,2022,-0.716713484104497
796,ORL,0.0,2022,-0.8455976344257926
789,DET,0.0,2022,-1.08810866196812
797,POR,0.0,2022,-1.1705156288218
