,Team,Actual_Score,Year,Predicted_Score
695,SAS,1.0,2019,1.9594632798857499
696,UTA,1.0,2019,3.6531622024656487
697,ATL,0.0,2019,0.2561430156185174
698,CHO,0.0,2019,0.7246301330374776
699,CHI,0.0,2019,-0.18535443993810485
700,CLE,0.0,2019,-1.0518794736479649
701,DAL,0.0,2019,1.1967823494126109
702,LAL,0.0,2019,1.5048119877150052
703,MEM,0.0,2019,1.428573658430279
704,MIA,0.0,2019,2.0006043570903476
705,MIN,0.0,2019,1.0872909318295865
706,NOP,0.0,2019,1.7451492884404411
707,NYK,0.0,2019,-0.31411606505746414
708,PHO,0.0,2019,-0.21338689241040631
709,SAC,0.0,2019,1.0997138494270182
710,WAS,0.0,2019,0.6916455610434304
711,LAL,10.0,2020,3.271730454897243
712,MIA,7.0,2020,2.8692808489794737
713,BOS,4.0,2020,2.411104273347559
714,DEN,4.0,2020,1.9861748194716982
715,HOU,2.0,2020,1.186561098208899
716,LAC,2.0,2020,2.2325652227987365
717,MIL,2.0,2020,4.394670590104713
718,TOR,2.0,2020,2.6808325460598357
719,BRK,1.0,2020,0.8397558652209018
720,DAL,1.0,2020,2.0994303625700983
721,IND,1.0,2020,1.5614013534863567
722,OKC,1.0,2020,1.7246436650295442
723,ORL,1.0,2020,1.6848815047266443
724,PHI,1.0,2020,2.7256973505511843
725,POR,1.0,2020,0.8436040045443245
726,UTA,1.0,2020,1.814733484964599
727,ATL,0.0,2020,-0.8520875117478668
728,CHO,0.0,2020,-0.2696452403979348
729,CHI,0.0,2020,0.3638192507491551
730,CLE,0.0,2020,-0.3512245528043969
731,DET,0.0,2020,0.4862287091587931
732,GSW,0.0,2020,-0.06048893756778995
733,MEM,0.0,2020,1.8189374160523695
734,MIN,0.0,2020,0.26719015377473987
735,NOP,0.0,2020,0.9604570628492852
736,NYK,0.0,2020,0.8218060571713899
737,PHO,0.0,2020,1.2694121195992398
738,SAC,0.0,2020,0.48050953046735856
739,SAS,0.0,2020,1.977056374830254
740,WAS,0.0,2020,-0.45785188001531396
741,MIL,10.0,2021,3.6612840487632905
742,PHO,7.0,2021,2.701352721834935
743,ATL,4.0,2021,2.720283402969881
744,LAC,4.0,2021,2.9968185686807347
745,BRK,2.0,2021,3.463757090485779
746,DEN,2.0,2021,2.9540687744151706
747,PHI,2.0,2021,3.6216387222845148
748,UTA,2.0,2021,3.6805312884564554
749,BOS,1.0,2021,1.79200720254598
750,DAL,1.0,2021,1.8546391409434118
751,LAL,1.0,2021,2.3224496070376768
752,MEM,1.0,2021,2.8186321895504243
753,MIA,1.0,2021,2.504951976783003
754,NYK,1.0,2021,2.0701421086323486
755,POR,1.0,2021,1.364804368386972
756,WAS,1.0,2021,0.7358617035665524
757,CHO,0.0,2021,1.6088167353955272
758,CHI,0.0,2021,1.6213666175575856
759,CLE,0.0,2021,0.47157323451470967
760,DET,0.0,2021,0.9618542719388361
761,GSW,0.0,2021,1.9009473061696505
762,HOU,0.0,2021,0.19159014448043532
763,IND,0.0,2021,1.72475706538629
764,MIN,0.0,2021,0.8371135314766955
765,NOP,0.0,2021,2.766420159315717
766,OKC,0.0,2021,0.046823318841515915
767,ORL,0.0,2021,0.1498667910501621
768,SAC,0.0,2021,1.2809421244291048
769,SAS,0.0,2021,1.0298214833532056
770,TOR,0.0,2021,1.0957611156911011
771,GSW,10.0,2022,3.797552329376266
772,BOS,7.0,2022,3.180617617891101
773,DAL,4.0,2022,1.99137192020775
774,MIA,4.0,2022,2.2230166394454796
775,MEM,2.0,2022,3.5276937644820943
776,MIL,2.0,2022,2.6951108695848416
777,PHI,2.0,2022,2.6280127525508044
778,PHO,2.0,2022,3.302777187158919
779,ATL,1.0,2022,2.2714797144842485
780,BRK,1.0,2022,1.8751947503527178
781,CHI,1.0,2022,1.6188285152411614
782,DEN,1.0,2022,2.681989881658431
783,MIN,1.0,2022,1.5613023648213642
784,NOP,1.0,2022,1.9185693142949591
785,TOR,1.0,2022,1.4790266894255466
786,UTA,1.0,2022,3.560319981461421
787,CHO,0.0,2022,2.1379222653205003
788,CLE,0.0,2022,2.485331329654447
789,DET,0.0,2022,-0.5262435963188958
790,HOU,0.0,2022,-0.13903339462730258
791,IND,0.0,2022,0.8500604979894733
792,LAC,0.0,2022,1.6450791613053548
793,LAL,0.0,2022,1.1855567798174005
794,NYK,0.0,2022,1.8659198912176875
795,OKC,0.0,2022,0.43989371463079596
796,ORL,0.0,2022,-0.2575554587933422
797,POR,0.0,2022,0.4824661546194404
798,SAC,0.0,2022,0.4016565498991387
799,SAS,0.0,2022,1.3543592889960405
800,WAS,0.0,2022,1.6693498504005992
